project,filePath,methodName,halsteadLength,halsteadVocabulary,halsteadVolume,entropy
gson,/gson_gson/src/test/java/com/google/gson/functional/Java17RecordTest.java,testObjectDefaultValue,0,0,0,0
gson,/gson_gson/src/test/java/com/google/gson/functional/Java17RecordTest.java,testStaticFieldSerialization,0,0,0,0
gson,/gson_gson/src/test/java/com/google/gson/functional/Java17RecordTest.java,testStaticFieldDeserialization,0,0,0,0
gson,/gson_gson/src/test/java/com/google/gson/functional/Java17RecordTest.java,testExposeAnnotation,0,0,0,0
gson,/gson_gson/src/test/java/com/google/gson/functional/Java17RecordTest.java,testFieldExclusionStrategy,0,0,0,0
gson,/gson_gson/src/test/java/com/google/gson/functional/Java17RecordTest.java,testJsonAdapterAnnotation,0,0,0,0
gson,/gson_gson/src/test/java/com/google/gson/functional/Java17RecordTest.java,testClassReflectionFilter,0,0,0,0
gson,/gson_gson/src/test/java/com/google/gson/functional/Java17RecordTest.java,testReflectionFilterBlockInaccessible,0,0,0,0
gson,/gson_gson/src/test/java/com/google/gson/functional/Java17RecordTest.java,testRecordBaseClass,0,0,0,0
gson,/gson_gson/src/test/java/com/google/gson/functional/ParameterizedTypesTest.java,testParameterizedTypesSerialization,0,0,0,0
gson,/gson_gson/src/test/java/com/google/gson/functional/ParameterizedTypesTest.java,testParameterizedTypeDeserialization,0,0,0,0
gson,/gson_gson/src/test/java/com/google/gson/functional/ParameterizedTypesTest.java,testTypesWithMultipleParametersSerialization,0,0,0,0
gson,/gson_gson/src/test/java/com/google/gson/functional/ParameterizedTypesTest.java,testTypesWithMultipleParametersDeserialization,0,0,0,0
gson,/gson_gson/src/test/java/com/google/gson/functional/ParameterizedTypesTest.java,testParameterizedTypeWithCustomSerializer,0,0,0,0
gson,/gson_gson/src/test/java/com/google/gson/functional/ParameterizedTypesTest.java,testParameterizedTypesWithCustomDeserializer,0,0,0,0
gson,/gson_gson/src/test/java/com/google/gson/functional/ParameterizedTypesTest.java,testParameterizedTypesWithWriterSerialization,0,0,0,0
gson,/gson_gson/src/test/java/com/google/gson/functional/ParameterizedTypesTest.java,testParameterizedTypeWithReaderDeserialization,0,0,0,0
gson,/gson_gson/src/test/java/com/google/gson/functional/ParameterizedTypesTest.java,testVariableTypeFieldsAndGenericArraysSerialization,0,0,0,0
gson,/gson_gson/src/test/java/com/google/gson/functional/ParameterizedTypesTest.java,testVariableTypeFieldsAndGenericArraysDeserialization,0,0,0,0
gson,/gson_gson/src/test/java/com/google/gson/functional/ParameterizedTypesTest.java,testVariableTypeDeserialization,0,0,0,0
gson,/gson_gson/src/test/java/com/google/gson/functional/ParameterizedTypesTest.java,testVariableTypeArrayDeserialization,0,0,0,0
gson,/gson_gson/src/test/java/com/google/gson/functional/ParameterizedTypesTest.java,testParameterizedTypeWithVariableTypeDeserialization,0,0,0,0
gson,/gson_gson/src/test/java/com/google/gson/functional/ParameterizedTypesTest.java,testParameterizedTypeGenericArraysSerialization,0,0,0,0
gson,/gson_gson/src/test/java/com/google/gson/functional/ParameterizedTypesTest.java,testParameterizedTypeGenericArraysDeserialization,0,0,0,0
gson,/gson_gson/src/test/java/com/google/gson/functional/ParameterizedTypesTest.java,testDeepParameterizedTypeSerialization,0,0,0,0
gson,/gson_gson/src/test/java/com/google/gson/functional/ParameterizedTypesTest.java,testDeepParameterizedTypeDeserialization,0,0,0,0
gson,/gson_gson/src/test/java/com/google/gson/functional/ParameterizedTypesTest.java,testGsonFromJsonTypeToken,0,0,0,0
gson,/gson_gson/src/test/java/com/google/gson/functional/JavaUtilConcurrentAtomicTest.java,testAtomicBoolean,0,0,0,0
gson,/gson_gson/src/test/java/com/google/gson/functional/JavaUtilConcurrentAtomicTest.java,testAtomicInteger,0,0,0,0
gson,/gson_gson/src/test/java/com/google/gson/functional/JavaUtilConcurrentAtomicTest.java,testAtomicLong,0,0,0,0
gson,/gson_gson/src/test/java/com/google/gson/functional/JavaUtilConcurrentAtomicTest.java,testAtomicLongWithStringSerializationPolicy,0,0,0,0
gson,/gson_gson/src/test/java/com/google/gson/functional/JavaUtilConcurrentAtomicTest.java,testAtomicIntegerArray,0,0,0,0
gson,/gson_gson/src/test/java/com/google/gson/functional/JavaUtilConcurrentAtomicTest.java,testAtomicLongArray,0,0,0,0
gson,/gson_gson/src/test/java/com/google/gson/functional/JavaUtilConcurrentAtomicTest.java,testAtomicLongArrayWithStringSerializationPolicy,0,0,0,0
gson,/gson_gson/src/test/java/com/google/gson/functional/MoreSpecificTypeSerializationTest.java,testSubclassFields,0,0,0,0
gson,/gson_gson/src/test/java/com/google/gson/functional/MoreSpecificTypeSerializationTest.java,testListOfSubclassFields,0,0,0,0
gson,/gson_gson/src/test/java/com/google/gson/functional/MoreSpecificTypeSerializationTest.java,testMapOfSubclassFields,0,0,0,0
gson,/gson_gson/src/test/java/com/google/gson/functional/MoreSpecificTypeSerializationTest.java,testParameterizedSubclassFields,0,0,0,0
gson,/gson_gson/src/test/java/com/google/gson/functional/MoreSpecificTypeSerializationTest.java,testListOfParameterizedSubclassFields,0,0,0,0
gson,/gson_gson/src/test/java/com/google/gson/functional/MoreSpecificTypeSerializationTest.java,testMapOfParameterizedSubclassFields,0,0,0,0
gson,/gson_gson/src/test/java/com/google/gson/functional/FieldNamingTest.java,testIdentity,0,0,0,0
gson,/gson_gson/src/test/java/com/google/gson/functional/FieldNamingTest.java,testUpperCamelCase,0,0,0,0
gson,/gson_gson/src/test/java/com/google/gson/functional/FieldNamingTest.java,testUpperCamelCaseWithSpaces,0,0,0,0
gson,/gson_gson/src/test/java/com/google/gson/functional/FieldNamingTest.java,testUpperCaseWithUnderscores,0,0,0,0
gson,/gson_gson/src/test/java/com/google/gson/functional/FieldNamingTest.java,testLowerCaseWithUnderscores,0,0,0,0
gson,/gson_gson/src/test/java/com/google/gson/functional/FieldNamingTest.java,testLowerCaseWithDashes,0,0,0,0
gson,/gson_gson/src/test/java/com/google/gson/functional/TypeHierarchyAdapterTest.java,testTypeHierarchy,0,0,0,0
gson,/gson_gson/src/test/java/com/google/gson/functional/TypeHierarchyAdapterTest.java,testRegisterSuperTypeFirst,0,0,0,0
gson,/gson_gson/src/test/java/com/google/gson/functional/TypeHierarchyAdapterTest.java,testRegisterSubTypeFirstAllowed,0,0,0,0
gson,/gson_gson/src/test/java/com/google/gson/functional/ReadersWritersTest.java,testWriterForSerialization,0,0,0,0
gson,/gson_gson/src/test/java/com/google/gson/functional/ReadersWritersTest.java,testReaderForDeserialization,0,0,0,0
gson,/gson_gson/src/test/java/com/google/gson/functional/ReadersWritersTest.java,testTopLevelNullObjectSerializationWithWriter,0,0,0,0
gson,/gson_gson/src/test/java/com/google/gson/functional/ReadersWritersTest.java,testTopLevelNullObjectDeserializationWithReader,0,0,0,0
gson,/gson_gson/src/test/java/com/google/gson/functional/ReadersWritersTest.java,testTopLevelNullObjectSerializationWithWriterAndSerializeNulls,0,0,0,0
gson,/gson_gson/src/test/java/com/google/gson/functional/ReadersWritersTest.java,testTopLevelNullObjectDeserializationWithReaderAndSerializeNulls,0,0,0,0
gson,/gson_gson/src/test/java/com/google/gson/functional/ReadersWritersTest.java,testReadWriteTwoStrings,0,0,0,0
gson,/gson_gson/src/test/java/com/google/gson/functional/ReadersWritersTest.java,testReadWriteTwoObjects,0,0,0,0
gson,/gson_gson/src/test/java/com/google/gson/functional/ReadersWritersTest.java,testTypeMismatchThrowsJsonSyntaxExceptionForStrings,0,0,0,0
gson,/gson_gson/src/test/java/com/google/gson/functional/ReadersWritersTest.java,testTypeMismatchThrowsJsonSyntaxExceptionForReaders,0,0,0,0
gson,/gson_gson/src/test/java/com/google/gson/functional/ReadersWritersTest.java,testToJsonAppendable,0,0,0,0
gson,/gson_gson/src/test/java/com/google/gson/functional/ExclusionStrategyFunctionalTest.java,testExclusionStrategySerialization,0,0,0,0
gson,/gson_gson/src/test/java/com/google/gson/functional/ExclusionStrategyFunctionalTest.java,testExclusionStrategySerializationDoesNotImpactDeserialization,0,0,0,0
gson,/gson_gson/src/test/java/com/google/gson/functional/ExclusionStrategyFunctionalTest.java,testExclusionStrategyDeserialization,0,0,0,0
gson,/gson_gson/src/test/java/com/google/gson/functional/ExclusionStrategyFunctionalTest.java,testExclusionStrategySerializationDoesNotImpactSerialization,0,0,0,0
gson,/gson_gson/src/test/java/com/google/gson/functional/ExclusionStrategyFunctionalTest.java,testExclusionStrategyWithMode,0,0,0,0
gson,/gson_gson/src/test/java/com/google/gson/functional/ExclusionStrategyFunctionalTest.java,testExcludeTopLevelClassSerialization,0,0,0,0
gson,/gson_gson/src/test/java/com/google/gson/functional/ExclusionStrategyFunctionalTest.java,testExcludeTopLevelClassSerializationDoesNotImpactDeserialization,0,0,0,0
gson,/gson_gson/src/test/java/com/google/gson/functional/ExclusionStrategyFunctionalTest.java,testExcludeTopLevelClassDeserialization,0,0,0,0
gson,/gson_gson/src/test/java/com/google/gson/functional/ExclusionStrategyFunctionalTest.java,testExcludeTopLevelClassDeserializationDoesNotImpactSerialization,0,0,0,0
gson,/gson_gson/src/test/java/com/google/gson/functional/FormattingStyleTest.java,testDefault,0,0,0,0
gson,/gson_gson/src/test/java/com/google/gson/functional/FormattingStyleTest.java,testNewlineCrLf,0,0,0,0
gson,/gson_gson/src/test/java/com/google/gson/functional/FormattingStyleTest.java,testNewlineLf,0,0,0,0
gson,/gson_gson/src/test/java/com/google/gson/functional/FormattingStyleTest.java,testNewlineCr,0,0,0,0
gson,/gson_gson/src/test/java/com/google/gson/functional/FormattingStyleTest.java,testNewlineOs,0,0,0,0
gson,/gson_gson/src/test/java/com/google/gson/functional/FormattingStyleTest.java,testVariousCombinationsToString,0,0,0,0
gson,/gson_gson/src/test/java/com/google/gson/functional/FormattingStyleTest.java,testVariousCombinationsParse,0,0,0,0
gson,/gson_gson/src/test/java/com/google/gson/functional/FormattingStyleTest.java,testStyleValidations,0,0,0,0
gson,/gson_gson/src/test/java/com/google/gson/functional/SecurityTest.java,testNonExecutableJsonSerialization,0,0,0,0
gson,/gson_gson/src/test/java/com/google/gson/functional/SecurityTest.java,testNonExecutableJsonDeserialization,0,0,0,0
gson,/gson_gson/src/test/java/com/google/gson/functional/SecurityTest.java,testJsonWithNonExectuableTokenSerialization,0,0,0,0
gson,/gson_gson/src/test/java/com/google/gson/functional/SecurityTest.java,testJsonWithNonExectuableTokenWithRegularGsonDeserialization,0,0,0,0
gson,/gson_gson/src/test/java/com/google/gson/functional/SecurityTest.java,testJsonWithNonExectuableTokenWithConfiguredGsonDeserialization,0,0,0,0
gson,/gson_gson/src/test/java/com/google/gson/functional/JsonAdapterAnnotationOnFieldsTest.java,testClassAnnotationAdapterTakesPrecedenceOverDefault,0,0,0,0
gson,/gson_gson/src/test/java/com/google/gson/functional/JsonAdapterAnnotationOnFieldsTest.java,testClassAnnotationAdapterFactoryTakesPrecedenceOverDefault,0,0,0,0
gson,/gson_gson/src/test/java/com/google/gson/functional/JsonAdapterAnnotationOnFieldsTest.java,testRegisteredTypeAdapterTakesPrecedenceOverClassAnnotationAdapter,0,0,0,0
gson,/gson_gson/src/test/java/com/google/gson/functional/JsonAdapterAnnotationOnFieldsTest.java,testFieldAnnotationTakesPrecedenceOverRegisteredTypeAdapter,0,0,0,0
gson,/gson_gson/src/test/java/com/google/gson/functional/JsonAdapterAnnotationOnFieldsTest.java,testFieldAnnotationTakesPrecedenceOverClassAnnotation,0,0,0,0
gson,/gson_gson/src/test/java/com/google/gson/functional/JsonAdapterAnnotationOnFieldsTest.java,testJsonAdapterInvokedOnlyForAnnotatedFields,0,0,0,0
gson,/gson_gson/src/test/java/com/google/gson/functional/JsonAdapterAnnotationOnFieldsTest.java,testJsonAdapterWrappedInNullSafeAsRequested,0,0,0,0
gson,/gson_gson/src/test/java/com/google/gson/functional/JsonAdapterAnnotationOnFieldsTest.java,testNonPrimitiveFieldAnnotationTakesPrecedenceOverDefault,0,0,0,0
gson,/gson_gson/src/test/java/com/google/gson/functional/JsonAdapterAnnotationOnFieldsTest.java,testPrimitiveFieldAnnotationTakesPrecedenceOverDefault,0,0,0,0
gson,/gson_gson/src/test/java/com/google/gson/functional/JsonAdapterAnnotationOnFieldsTest.java,testFieldAnnotationWorksForParameterizedType,0,0,0,0
gson,/gson_gson/src/test/java/com/google/gson/functional/GsonVersionDiagnosticsTest.java,testVersionPattern,0,0,0,0
gson,/gson_gson/src/test/java/com/google/gson/functional/GsonVersionDiagnosticsTest.java,testAssertionErrorInSerializationPrintsVersion,0,0,0,0
gson,/gson_gson/src/test/java/com/google/gson/functional/GsonVersionDiagnosticsTest.java,testAssertionErrorInDeserializationPrintsVersion,0,0,0,0
gson,/gson_gson/src/test/java/com/google/gson/functional/ExposeFieldsTest.java,testNullExposeFieldSerialization,0,0,0,0
gson,/gson_gson/src/test/java/com/google/gson/functional/ExposeFieldsTest.java,testArrayWithOneNullExposeFieldObjectSerialization,0,0,0,0
gson,/gson_gson/src/test/java/com/google/gson/functional/ExposeFieldsTest.java,testExposeAnnotationSerialization,0,0,0,0
gson,/gson_gson/src/test/java/com/google/gson/functional/ExposeFieldsTest.java,testExposeAnnotationDeserialization,0,0,0,0
gson,/gson_gson/src/test/java/com/google/gson/functional/ExposeFieldsTest.java,testNoExposedFieldSerialization,0,0,0,0
gson,/gson_gson/src/test/java/com/google/gson/functional/ExposeFieldsTest.java,testNoExposedFieldDeserialization,0,0,0,0
gson,/gson_gson/src/test/java/com/google/gson/functional/ExposeFieldsTest.java,testExposedInterfaceFieldSerialization,0,0,0,0
gson,/gson_gson/src/test/java/com/google/gson/functional/ExposeFieldsTest.java,testExposedInterfaceFieldDeserialization,0,0,0,0
gson,/gson_gson/src/test/java/com/google/gson/functional/FieldExclusionTest.java,testDefaultInnerClassExclusion,0,0,0,0
gson,/gson_gson/src/test/java/com/google/gson/functional/FieldExclusionTest.java,testInnerClassExclusion,0,0,0,0
gson,/gson_gson/src/test/java/com/google/gson/functional/FieldExclusionTest.java,testDefaultNestedStaticClassIncluded,0,0,0,0
gson,/gson_gson/src/test/java/com/google/gson/functional/PrettyPrintingTest.java,testPrettyPrintList,0,0,0,0
gson,/gson_gson/src/test/java/com/google/gson/functional/PrettyPrintingTest.java,testPrettyPrintArrayOfObjects,0,0,0,0
gson,/gson_gson/src/test/java/com/google/gson/functional/PrettyPrintingTest.java,testPrettyPrintArrayOfPrimitives,0,0,0,0
gson,/gson_gson/src/test/java/com/google/gson/functional/PrettyPrintingTest.java,testPrettyPrintArrayOfPrimitiveArrays,0,0,0,0
gson,/gson_gson/src/test/java/com/google/gson/functional/PrettyPrintingTest.java,testPrettyPrintListOfPrimitiveArrays,0,0,0,0
gson,/gson_gson/src/test/java/com/google/gson/functional/PrettyPrintingTest.java,testMap,0,0,0,0
gson,/gson_gson/src/test/java/com/google/gson/functional/PrettyPrintingTest.java,testEmptyMapField,0,0,0,0
gson,/gson_gson/src/test/java/com/google/gson/functional/PrettyPrintingTest.java,testMultipleArrays,0,0,0,0
gson,/gson_gson/src/test/java/com/google/gson/functional/JsonTreeTest.java,testToJsonTree,0,0,0,0
gson,/gson_gson/src/test/java/com/google/gson/functional/JsonTreeTest.java,testToJsonTreeObjectType,0,0,0,0
gson,/gson_gson/src/test/java/com/google/gson/functional/JsonTreeTest.java,testJsonTreeToString,0,0,0,0
gson,/gson_gson/src/test/java/com/google/gson/functional/JsonTreeTest.java,testJsonTreeNull,0,0,0,0
gson,/gson_gson/src/test/java/com/google/gson/functional/ConcurrencyTest.java,testSingleThreadSerialization,0,0,0,0
gson,/gson_gson/src/test/java/com/google/gson/functional/ConcurrencyTest.java,testSingleThreadDeserialization,0,0,0,0
gson,/gson_gson/src/test/java/com/google/gson/functional/ConcurrencyTest.java,testMultiThreadSerialization,0,0,0,0
gson,/gson_gson/src/test/java/com/google/gson/functional/ConcurrencyTest.java,testMultiThreadDeserialization,0,0,0,0
gson,/gson_gson/src/test/java/com/google/gson/functional/RuntimeTypeAdapterFactoryFunctionalTest.java,testSubclassesAutomaticallySerialized,0,0,0,0
gson,/gson_gson/src/test/java/com/google/gson/functional/InterfaceTest.java,testSerializingObjectImplementingInterface,0,0,0,0
gson,/gson_gson/src/test/java/com/google/gson/functional/InterfaceTest.java,testSerializingInterfaceObjectField,0,0,0,0
gson,/gson_gson/src/test/java/com/google/gson/internal/GsonBuildConfigTest.java,testEnsureGsonBuildConfigGetsUpdatedToMavenVersion,0,0,0,0
gson,/gson_gson/src/test/java/com/google/gson/internal/ConstructorConstructorTest.java,testGet_AbstractClassNoArgConstructor,0,0,0,0
gson,/gson_gson/src/test/java/com/google/gson/internal/ConstructorConstructorTest.java,testGet_Interface,0,0,0,0
gson,/gson_gson/src/test/java/com/google/gson/internal/GsonTypesTest.java,testNewParameterizedTypeWithoutOwner,0,0,0,0
gson,/gson_gson/src/test/java/com/google/gson/internal/GsonTypesTest.java,testGetFirstTypeArgument,0,0,0,0
gson,/gson_gson/src/test/java/com/google/gson/internal/LinkedTreeMapTest.java,testIterationOrder,0,0,0,0
gson,/gson_gson/src/test/java/com/google/gson/internal/LinkedTreeMapTest.java,testRemoveRootDoesNotDoubleUnlink,0,0,0,0
gson,/gson_gson/src/test/java/com/google/gson/internal/LinkedTreeMapTest.java,testPutNullKeyFails,0,0,0,0
gson,/gson_gson/src/test/java/com/google/gson/internal/LinkedTreeMapTest.java,testPutNonComparableKeyFails,0,0,0,0
gson,/gson_gson/src/test/java/com/google/gson/internal/LinkedTreeMapTest.java,testPutNullValue,0,0,0,0
gson,/gson_gson/src/test/java/com/google/gson/internal/LinkedTreeMapTest.java,testPutNullValue_Forbidden,0,0,0,0
gson,/gson_gson/src/test/java/com/google/gson/internal/LinkedTreeMapTest.java,testEntrySetValueNull,0,0,0,0
gson,/gson_gson/src/test/java/com/google/gson/internal/LinkedTreeMapTest.java,testEntrySetValueNull_Forbidden,0,0,0,0
gson,/gson_gson/src/test/java/com/google/gson/internal/LinkedTreeMapTest.java,testContainsNonComparableKeyReturnsFalse,0,0,0,0
gson,/gson_gson/src/test/java/com/google/gson/internal/LinkedTreeMapTest.java,testContainsNullKeyIsAlwaysFalse,0,0,0,0
gson,/gson_gson/src/test/java/com/google/gson/internal/LinkedTreeMapTest.java,testPutOverrides,0,0,0,0
gson,/gson_gson/src/test/java/com/google/gson/internal/LinkedTreeMapTest.java,testEmptyStringValues,0,0,0,0
gson,/gson_gson/src/test/java/com/google/gson/internal/LinkedTreeMapTest.java,testLargeSetOfRandomKeys,0,0,0,0
gson,/gson_gson/src/test/java/com/google/gson/internal/LinkedTreeMapTest.java,testClear,0,0,0,0
gson,/gson_gson/src/test/java/com/google/gson/internal/LinkedTreeMapTest.java,testEqualsAndHashCode,0,0,0,0
gson,/gson_gson/src/test/java/com/google/gson/internal/LinkedTreeMapTest.java,testJavaSerialization,0,0,0,0
gson,/gson_gson/src/test/java/com/google/gson/internal/UnsafeAllocatorInstantiationTest.java,testInterfaceInstantiation,0,0,0,0
gson,/gson_gson/src/test/java/com/google/gson/internal/UnsafeAllocatorInstantiationTest.java,testAbstractClassInstantiation,0,0,0,0
gson,/gson_gson/src/test/java/com/google/gson/internal/UnsafeAllocatorInstantiationTest.java,testConcreteClassInstantiation,0,0,0,0
gson,/gson_gson/src/test/java/com/google/gson/internal/JavaVersionTest.java,testGetMajorJavaVersion,0,0,0,0
gson,/gson_gson/src/test/java/com/google/gson/internal/JavaVersionTest.java,testJava6,0,0,0,0
gson,/gson_gson/src/test/java/com/google/gson/internal/JavaVersionTest.java,testJava7,0,0,0,0
gson,/gson_gson/src/test/java/com/google/gson/internal/JavaVersionTest.java,testJava8,0,0,0,0
gson,/gson_gson/src/test/java/com/google/gson/internal/JavaVersionTest.java,testJava9,0,0,0,0
gson,/gson_gson/src/test/java/com/google/gson/internal/JavaVersionTest.java,testJava10,0,0,0,0
gson,/gson_gson/src/test/java/com/google/gson/internal/JavaVersionTest.java,testUnknownVersionFormat,0,0,0,0
gson,/gson_gson/src/test/java/com/google/gson/internal/StreamsTest.java,testWriterForAppendable,0,0,0,0
gson,/gson_gson/src/test/java/com/google/gson/internal/LazilyParsedNumberTest.java,testHashCode,0,0,0,0
gson,/gson_gson/src/test/java/com/google/gson/internal/LazilyParsedNumberTest.java,testEquals,0,0,0,0
gson,/gson_gson/src/test/java/com/google/gson/internal/LazilyParsedNumberTest.java,testJavaSerialization,0,0,0,0
gson,/gson_gson/src/test/java/com/google/gson/internal/bind/JsonTreeReaderTest.java,testSkipValue_emptyJsonObject,0,0,0,0
gson,/gson_gson/src/test/java/com/google/gson/internal/bind/JsonTreeReaderTest.java,testSkipValue_filledJsonObject,0,0,0,0
gson,/gson_gson/src/test/java/com/google/gson/internal/bind/JsonTreeReaderTest.java,testSkipValue_name,0,0,0,0
gson,/gson_gson/src/test/java/com/google/gson/internal/bind/JsonTreeReaderTest.java,testSkipValue_afterEndOfDocument,0,0,0,0
gson,/gson_gson/src/test/java/com/google/gson/internal/bind/JsonTreeReaderTest.java,testSkipValue_atArrayEnd,0,0,0,0
gson,/gson_gson/src/test/java/com/google/gson/internal/bind/JsonTreeReaderTest.java,testSkipValue_atObjectEnd,0,0,0,0
gson,/gson_gson/src/test/java/com/google/gson/internal/bind/JsonTreeReaderTest.java,testHasNext_endOfDocument,0,0,0,0
gson,/gson_gson/src/test/java/com/google/gson/internal/bind/JsonTreeReaderTest.java,testCustomJsonElementSubclass,0,0,0,0
gson,/gson_gson/src/test/java/com/google/gson/internal/bind/JsonTreeReaderTest.java,testOverrides,0,0,0,0
gson,/gson_gson/src/test/java/com/google/gson/internal/bind/DefaultDateTypeAdapterTest.java,testFormattingInEnUs,0,0,0,0
gson,/gson_gson/src/test/java/com/google/gson/internal/bind/DefaultDateTypeAdapterTest.java,testFormattingInFr,0,0,0,0
gson,/gson_gson/src/test/java/com/google/gson/internal/bind/DefaultDateTypeAdapterTest.java,testParsingDatesFormattedWithSystemLocale,0,0,0,0
gson,/gson_gson/src/test/java/com/google/gson/internal/bind/DefaultDateTypeAdapterTest.java,testParsingDatesFormattedWithUsLocale,0,0,0,0
gson,/gson_gson/src/test/java/com/google/gson/internal/bind/DefaultDateTypeAdapterTest.java,testFormatUsesDefaultTimezone,0,0,0,0
gson,/gson_gson/src/test/java/com/google/gson/internal/bind/DefaultDateTypeAdapterTest.java,testDateDeserializationISO8601,0,0,0,0
gson,/gson_gson/src/test/java/com/google/gson/internal/bind/DefaultDateTypeAdapterTest.java,testDateSerialization,0,0,0,0
gson,/gson_gson/src/test/java/com/google/gson/internal/bind/DefaultDateTypeAdapterTest.java,testDatePattern,0,0,0,0
gson,/gson_gson/src/test/java/com/google/gson/internal/bind/DefaultDateTypeAdapterTest.java,testInvalidDatePattern,0,0,0,0
gson,/gson_gson/src/test/java/com/google/gson/internal/bind/DefaultDateTypeAdapterTest.java,testNullValue,0,0,0,0
gson,/gson_gson/src/test/java/com/google/gson/internal/bind/DefaultDateTypeAdapterTest.java,testUnexpectedToken,0,0,0,0
gson,/gson_gson/src/test/java/com/google/gson/internal/bind/RecursiveTypesResolveTest.java,testRecursiveResolveSimple,0,0,0,0
gson,/gson_gson/src/test/java/com/google/gson/internal/bind/RecursiveTypesResolveTest.java,testDoubleSupertype,0,0,0,0
gson,/gson_gson/src/test/java/com/google/gson/internal/bind/RecursiveTypesResolveTest.java,testDoubleSubtype,0,0,0,0
gson,/gson_gson/src/test/java/com/google/gson/internal/bind/RecursiveTypesResolveTest.java,testSuperSubtype,0,0,0,0
gson,/gson_gson/src/test/java/com/google/gson/internal/bind/RecursiveTypesResolveTest.java,testSubSupertype,0,0,0,0
gson,/gson_gson/src/test/java/com/google/gson/internal/bind/RecursiveTypesResolveTest.java,testRecursiveTypeVariablesResolve1,0,0,0,0
gson,/gson_gson/src/test/java/com/google/gson/internal/bind/RecursiveTypesResolveTest.java,testRecursiveTypeVariablesResolve12,0,0,0,0
gson,/gson_gson/src/test/java/com/google/gson/internal/bind/Java17ReflectiveTypeAdapterFactoryTest.java,testCustomAdapterForRecords,0,0,0,0
gson,/gson_gson/src/test/java/com/google/gson/internal/bind/Java17ReflectiveTypeAdapterFactoryTest.java,testSerializeRecords,0,0,0,0
gson,/gson_gson/src/test/java/com/google/gson/internal/bind/JsonTreeWriterTest.java,testArray,0,0,0,0
gson,/gson_gson/src/test/java/com/google/gson/internal/bind/JsonTreeWriterTest.java,testNestedArray,0,0,0,0
gson,/gson_gson/src/test/java/com/google/gson/internal/bind/JsonTreeWriterTest.java,testObject,0,0,0,0
gson,/gson_gson/src/test/java/com/google/gson/internal/bind/JsonTreeWriterTest.java,testNestedObject,0,0,0,0
gson,/gson_gson/src/test/java/com/google/gson/internal/bind/JsonTreeWriterTest.java,testWriteAfterClose,0,0,0,0
gson,/gson_gson/src/test/java/com/google/gson/internal/bind/JsonTreeWriterTest.java,testPrematureClose,0,0,0,0
gson,/gson_gson/src/test/java/com/google/gson/internal/bind/JsonTreeWriterTest.java,testSerializeNullsFalse,0,0,0,0
gson,/gson_gson/src/test/java/com/google/gson/internal/bind/JsonTreeWriterTest.java,testSerializeNullsTrue,0,0,0,0
gson,/gson_gson/src/test/java/com/google/gson/internal/bind/JsonTreeWriterTest.java,testEmptyWriter,0,0,0,0
gson,/gson_gson/src/test/java/com/google/gson/internal/bind/JsonTreeWriterTest.java,testBeginArray,0,0,0,0
gson,/gson_gson/src/test/java/com/google/gson/internal/bind/JsonTreeWriterTest.java,testBeginObject,0,0,0,0
gson,/gson_gson/src/test/java/com/google/gson/internal/bind/JsonTreeWriterTest.java,testValueString,0,0,0,0
gson,/gson_gson/src/test/java/com/google/gson/internal/bind/JsonTreeWriterTest.java,testBoolValue,0,0,0,0
gson,/gson_gson/src/test/java/com/google/gson/internal/bind/JsonTreeWriterTest.java,testBoolMaisValue,0,0,0,0
gson,/gson_gson/src/test/java/com/google/gson/internal/bind/JsonTreeWriterTest.java,testLenientNansAndInfinities,0,0,0,0
gson,/gson_gson/src/test/java/com/google/gson/internal/bind/JsonTreeWriterTest.java,testStrictNansAndInfinities,0,0,0,0
gson,/gson_gson/src/test/java/com/google/gson/internal/bind/JsonTreeWriterTest.java,testStrictBoxedNansAndInfinities,0,0,0,0
gson,/gson_gson/src/test/java/com/google/gson/internal/bind/JsonTreeWriterTest.java,testJsonValue,0,0,0,0
gson,/gson_gson/src/test/java/com/google/gson/internal/bind/JsonTreeWriterTest.java,testOverrides,0,0,0,0
gson,/gson_gson/src/test/java/com/google/gson/internal/bind/JsonElementReaderTest.java,testNumbers,0,0,0,0
gson,/gson_gson/src/test/java/com/google/gson/internal/bind/JsonElementReaderTest.java,testLenientNansAndInfinities,0,0,0,0
gson,/gson_gson/src/test/java/com/google/gson/internal/bind/JsonElementReaderTest.java,testStrictNansAndInfinities,0,0,0,0
gson,/gson_gson/src/test/java/com/google/gson/internal/bind/JsonElementReaderTest.java,testNumbersFromStrings,0,0,0,0
gson,/gson_gson/src/test/java/com/google/gson/internal/bind/JsonElementReaderTest.java,testStringsFromNumbers,0,0,0,0
gson,/gson_gson/src/test/java/com/google/gson/internal/bind/JsonElementReaderTest.java,testBooleans,0,0,0,0
gson,/gson_gson/src/test/java/com/google/gson/internal/bind/JsonElementReaderTest.java,testNulls,0,0,0,0
gson,/gson_gson/src/test/java/com/google/gson/internal/bind/JsonElementReaderTest.java,testStrings,0,0,0,0
gson,/gson_gson/src/test/java/com/google/gson/internal/bind/JsonElementReaderTest.java,testArray,0,0,0,0
gson,/gson_gson/src/test/java/com/google/gson/internal/bind/JsonElementReaderTest.java,testObject,0,0,0,0
gson,/gson_gson/src/test/java/com/google/gson/internal/bind/JsonElementReaderTest.java,testEmptyArray,0,0,0,0
